Type,XIP,request_size,file_size,count,time (ns),Bandwidth (GB/s)
Quill-mmap,No_XIP,8192,4194304,512,243598,17.218138
Quill-mmap,No_XIP,16384,4194304,256,251124,16.702123
Quill-mmap,No_XIP,32768,4194304,128,380364,11.027079
Quill-mmap,No_XIP,65536,4194304,64,331912,12.636795
Quill-mmap,No_XIP,131072,4194304,32,344085,12.189732
Quill-mmap,No_XIP,262144,4194304,16,508007,8.256390
Quill-mmap,No_XIP,524288,4194304,8,4371740,0.959413
Quill-mmap,No_XIP,1048576,4194304,4,2228162,1.882405
Posix,XIP,512,4194304,8192,4304396,0.974423
Posix,XIP,1024,4194304,4096,2522778,1.662574
Posix,XIP,2048,4194304,2048,1678284,2.499162
Posix,XIP,4096,4194304,1024,1166166,3.596661
Posix,XIP,8192,4194304,512,996433,4.209319
Posix,XIP,16384,4194304,256,1012064,4.144307
Posix,XIP,32768,4194304,128,1209390,3.468115
Posix,XIP,65536,4194304,64,1179297,3.556614
Posix,XIP,131072,4194304,32,1170720,3.582670
Posix,XIP,262144,4194304,16,1224153,3.426291
Posix,XIP,524288,4194304,8,1271455,3.298822
Posix,XIP,1048576,4194304,4,1186969,3.533626
Posix-mmap,XIP,512,4194304,8192,1767913,2.372461
Posix-mmap,XIP,1024,4194304,4096,313353,13.385236
Posix-mmap,XIP,2048,4194304,2048,303394,13.824611
Posix-mmap,XIP,4096,4194304,1024,266006,15.767704
Posix-mmap,XIP,8192,4194304,512,258164,16.246665
Posix-mmap,XIP,16384,4194304,256,293430,14.294053
Posix-mmap,XIP,32768,4194304,128,386576,10.849882
Posix-mmap,XIP,65536,4194304,64,367335,11.418199
Posix-mmap,XIP,131072,4194304,32,347242,12.078908
Posix-mmap,XIP,262144,4194304,16,389303,10.773880
Posix-mmap,XIP,524288,4194304,8,408256,10.273711
Posix-mmap,XIP,1048576,4194304,4,470837,8.908187
Posix,XIP,512,4194304,8192,4250034,0.986887
Posix,XIP,1024,4194304,4096,2701375,1.552655
Posix,XIP,2048,4194304,2048,1823971,2.299545
Posix,XIP,4096,4194304,1024,1247810,3.361332
Posix,XIP,8192,4194304,512,1085113,3.865315
Posix,XIP,16384,4194304,256,1161920,3.609804
Posix,XIP,32768,4194304,128,1314346,3.191172
Posix,XIP,65536,4194304,64,1332949,3.146635
Posix,XIP,131072,4194304,32,1281187,3.273764
Posix,XIP,262144,4194304,16,1302424,3.220383
Posix,XIP,524288,4194304,8,1263328,3.320044
Posix,XIP,1048576,4194304,4,1310754,3.199917
Posix-mmap,XIP,512,4194304,8192,1813083,2.313355
Posix-mmap,XIP,1024,4194304,4096,308962,13.575469
Posix-mmap,XIP,2048,4194304,2048,320115,13.102491
Posix-mmap,XIP,4096,4194304,1024,280147,14.971797
Posix-mmap,XIP,8192,4194304,512,275592,15.219252
Posix-mmap,XIP,16384,4194304,256,281285,14.911225
Posix-mmap,XIP,32768,4194304,128,386860,10.841917
Posix-mmap,XIP,65536,4194304,64,363352,11.543363
Posix-mmap,XIP,131072,4194304,32,382626,10.961890
Posix-mmap,XIP,262144,4194304,16,387013,10.837631
Posix-mmap,XIP,524288,4194304,8,429812,9.758462
Posix-mmap,XIP,1048576,4194304,4,513735,8.164334
Posix,XIP,512,4194304,8192,3996545,1.049482
Posix,XIP,1024,4194304,4096,2627712,1.596181
Posix,XIP,2048,4194304,2048,1770187,2.369413
Posix,XIP,4096,4194304,1024,1256604,3.337809
Posix,XIP,8192,4194304,512,1190455,3.523278
Posix,XIP,16384,4194304,256,1166522,3.595564
Posix,XIP,32768,4194304,128,1266737,3.311109
Posix,XIP,65536,4194304,64,1250511,3.354072
Posix,XIP,131072,4194304,32,1250685,3.353605
Posix,XIP,262144,4194304,16,1183078,3.545247
Posix,XIP,524288,4194304,8,1207618,3.473204
Posix,XIP,1048576,4194304,4,1207430,3.473745
Posix-mmap,XIP,512,4194304,8192,1785560,2.349013
Posix-mmap,XIP,1024,4194304,4096,304194,13.788254
Posix-mmap,XIP,2048,4194304,2048,303652,13.812865
Posix-mmap,XIP,4096,4194304,1024,276817,15.151902
Posix-mmap,XIP,8192,4194304,512,250819,16.722433
Posix-mmap,XIP,16384,4194304,256,251361,16.686375
Posix-mmap,XIP,32768,4194304,128,386307,10.857437
Posix-mmap,XIP,65536,4194304,64,335686,12.494724
Posix-mmap,XIP,131072,4194304,32,359812,11.656932
Posix-mmap,XIP,262144,4194304,16,390334,10.745423
Posix-mmap,XIP,524288,4194304,8,394358,10.635778
Posix-mmap,XIP,1048576,4194304,4,452530,9.268566
Posix,XIP,512,4194304,8192,4105007,1.021753
Posix,XIP,1024,4194304,4096,2694952,1.556356
Posix,XIP,2048,4194304,2048,1646907,2.546776
Posix,XIP,4096,4194304,1024,1206348,3.476861
Posix,XIP,8192,4194304,512,1073903,3.905664
Posix,XIP,16384,4194304,256,1032265,4.063205
Posix,XIP,32768,4194304,128,1236403,3.392344
Posix,XIP,65536,4194304,64,1293496,3.242611
Posix,XIP,131072,4194304,32,1254020,3.344687
Posix,XIP,262144,4194304,16,1247478,3.362227
Posix,XIP,524288,4194304,8,1256582,3.337867
Posix,XIP,1048576,4194304,4,1269824,3.303059
Posix-mmap,XIP,512,4194304,8192,1788091,2.345688
Posix-mmap,XIP,1024,4194304,4096,303862,13.803319
Posix-mmap,XIP,2048,4194304,2048,292180,14.355206
Posix-mmap,XIP,4096,4194304,1024,300722,13.947446
Posix-mmap,XIP,8192,4194304,512,273261,15.349077
Posix-mmap,XIP,16384,4194304,256,271368,15.456148
Posix-mmap,XIP,32768,4194304,128,417022,10.057752
Posix-mmap,XIP,65536,4194304,64,381050,11.007227
Posix-mmap,XIP,131072,4194304,32,392198,10.694353
Posix-mmap,XIP,262144,4194304,16,387416,10.826357
Posix-mmap,XIP,524288,4194304,8,399018,10.511566
Posix-mmap,XIP,1048576,4194304,4,456457,9.188826
Posix,XIP,512,4194304,8192,4089522,1.025622
Posix,XIP,1024,4194304,4096,2554681,1.641811
Posix,XIP,2048,4194304,2048,1765205,2.376100
Posix,XIP,4096,4194304,1024,1285809,3.261996
Posix,XIP,8192,4194304,512,1073206,3.908200
Posix,XIP,16384,4194304,256,1057038,3.967978
Posix,XIP,32768,4194304,128,1269749,3.303254
Posix,XIP,65536,4194304,64,1241991,3.377081
Posix,XIP,131072,4194304,32,1234394,3.397865
Posix,XIP,262144,4194304,16,1334082,3.143963
Posix,XIP,524288,4194304,8,1345636,3.116968
Posix,XIP,1048576,4194304,4,1256102,3.339143
Posix-mmap,XIP,512,4194304,8192,1794105,2.337825
Posix-mmap,XIP,1024,4194304,4096,303621,13.814275
Posix-mmap,XIP,2048,4194304,2048,288031,14.561988
Posix-mmap,XIP,4096,4194304,1024,301240,13.923463
Posix-mmap,XIP,8192,4194304,512,283727,14.782886
Posix-mmap,XIP,16384,4194304,256,271825,15.430163
Posix-mmap,XIP,32768,4194304,128,405047,10.355104
Posix-mmap,XIP,65536,4194304,64,386918,10.840292
Posix-mmap,XIP,131072,4194304,32,380025,11.036916
Posix-mmap,XIP,262144,4194304,16,426951,9.823853
Posix-mmap,XIP,524288,4194304,8,401309,10.451557
Posix-mmap,XIP,1048576,4194304,4,461396,9.090465
Posix,XIP,512,4194304,8192,4332226,0.968164
Posix,XIP,1024,4194304,4096,2965616,1.414311
Posix,XIP,2048,4194304,2048,2026230,2.070004
Posix,XIP,4096,4194304,1024,1488094,2.818575
Posix,XIP,8192,4194304,512,1366016,3.070465
Posix,XIP,16384,4194304,256,1341912,3.125618
Posix,XIP,32768,4194304,128,1587667,2.641803
Posix,XIP,65536,4194304,64,1623991,2.582714
Posix,XIP,131072,4194304,32,1609184,2.606479
Posix,XIP,262144,4194304,16,1597681,2.625245
Posix,XIP,524288,4194304,8,1604633,2.613871
Posix,XIP,1048576,4194304,4,1605383,2.612650
Posix-mmap,XIP,512,4194304,8192,1804423,2.324457
Posix-mmap,XIP,1024,4194304,4096,298029,14.073476
Posix-mmap,XIP,2048,4194304,2048,301037,13.932852
Posix-mmap,XIP,4096,4194304,1024,267301,15.691314
Posix-mmap,XIP,8192,4194304,512,244165,17.178154
Posix-mmap,XIP,16384,4194304,256,241803,17.345955
Posix-mmap,XIP,32768,4194304,128,377860,11.100153
Posix-mmap,XIP,65536,4194304,64,329683,12.722233
Posix-mmap,XIP,131072,4194304,32,346469,12.105857
Posix-mmap,XIP,262144,4194304,16,415069,10.105077
Posix-mmap,XIP,524288,4194304,8,387835,10.814661
Posix-mmap,XIP,1048576,4194304,4,458660,9.144691
Posix,XIP,512,4194304,8192,3999971,1.048584
Posix,XIP,1024,4194304,4096,2490695,1.683989
Posix,XIP,2048,4194304,2048,1554449,2.698258
Posix,XIP,4096,4194304,1024,1091336,3.843275
Posix,XIP,8192,4194304,512,947489,4.426757
Posix,XIP,16384,4194304,256,923745,4.540543
Posix,XIP,32768,4194304,128,1134665,3.696513
Posix,XIP,65536,4194304,64,1125250,3.727442
Posix,XIP,131072,4194304,32,1110006,3.778632
Posix,XIP,262144,4194304,16,1136439,3.690743
Posix,XIP,524288,4194304,8,1131056,3.708308
Posix,XIP,1048576,4194304,4,1141682,3.673794
Posix-mmap,XIP,512,4194304,8192,1809005,2.318570
Posix-mmap,XIP,1024,4194304,4096,305106,13.747039
Posix-mmap,XIP,2048,4194304,2048,262410,15.983781
Posix-mmap,XIP,4096,4194304,1024,231488,18.118883
Posix-mmap,XIP,8192,4194304,512,216905,19.337055
Posix-mmap,XIP,16384,4194304,256,240627,17.430729
Posix-mmap,XIP,32768,4194304,128,340031,12.335064
Posix-mmap,XIP,65536,4194304,64,316441,13.254616
Posix-mmap,XIP,131072,4194304,32,359127,11.679166
Posix-mmap,XIP,262144,4194304,16,380663,11.018418
Posix-mmap,XIP,524288,4194304,8,392596,10.683512
Posix-mmap,XIP,1048576,4194304,4,451183,9.296237
Posix,XIP,512,4194304,8192,3961075,1.058880
Posix,XIP,1024,4194304,4096,2478703,1.692137
Posix,XIP,2048,4194304,2048,1534267,2.733751
Posix,XIP,4096,4194304,1024,1077057,3.894227
Posix,XIP,8192,4194304,512,937603,4.473433
Posix,XIP,16384,4194304,256,945004,4.438398
Posix,XIP,32768,4194304,128,1125225,3.727525
Posix,XIP,65536,4194304,64,1125459,3.726750
Posix,XIP,131072,4194304,32,1119585,3.746302
Posix,XIP,262144,4194304,16,1115579,3.759755
Posix,XIP,524288,4194304,8,1134511,3.697015
Posix,XIP,1048576,4194304,4,1129383,3.713801
Posix-mmap,XIP,512,4194304,8192,1765881,2.375191
Posix-mmap,XIP,1024,4194304,4096,299203,14.018255
Posix-mmap,XIP,2048,4194304,2048,271377,15.455636
Posix-mmap,XIP,4096,4194304,1024,234744,17.867566
Posix-mmap,XIP,8192,4194304,512,219276,19.127967
Posix-mmap,XIP,16384,4194304,256,228637,18.344817
Posix-mmap,XIP,32768,4194304,128,342811,12.235033
Posix-mmap,XIP,65536,4194304,64,317513,13.209865
Posix-mmap,XIP,131072,4194304,32,342634,12.241354
Posix-mmap,XIP,262144,4194304,16,379599,11.049302
Posix-mmap,XIP,524288,4194304,8,383646,10.932745
Posix-mmap,XIP,1048576,4194304,4,450272,9.315045
Posix,XIP,512,4194304,8192,4038405,1.038604
Posix,XIP,1024,4194304,4096,2506216,1.673560
Posix,XIP,2048,4194304,2048,1584390,2.647267
Posix,XIP,4096,4194304,1024,1080557,3.881613
Posix,XIP,8192,4194304,512,962722,4.356714
Posix,XIP,16384,4194304,256,918857,4.564697
Posix,XIP,32768,4194304,128,1134694,3.696419
Posix,XIP,65536,4194304,64,1123031,3.734807
Posix,XIP,131072,4194304,32,1131163,3.707957
Posix,XIP,262144,4194304,16,1138677,3.683489
Posix,XIP,524288,4194304,8,1147415,3.655438
Posix,XIP,1048576,4194304,4,1140291,3.678275
Posix-mmap,XIP,512,4194304,8192,1816466,2.309046
Posix-mmap,XIP,1024,4194304,4096,304269,13.784855
Posix-mmap,XIP,2048,4194304,2048,279838,14.988329
Posix-mmap,XIP,4096,4194304,1024,258653,16.215950
Posix-mmap,XIP,8192,4194304,512,257281,16.302424
Posix-mmap,XIP,16384,4194304,256,251912,16.649878
Posix-mmap,XIP,32768,4194304,128,355279,11.805663
Posix-mmap,XIP,65536,4194304,64,344638,12.170173
Posix-mmap,XIP,131072,4194304,32,333025,12.594562
Posix-mmap,XIP,262144,4194304,16,381344,10.998741
Posix-mmap,XIP,524288,4194304,8,402295,10.425941
Posix-mmap,XIP,1048576,4194304,4,455353,9.211104
Posix,XIP,512,4194304,8192,4053912,1.034631
Posix,XIP,1024,4194304,4096,2540669,1.650866
Posix,XIP,2048,4194304,2048,1581616,2.651910
Posix,XIP,4096,4194304,1024,1100138,3.812525
Posix,XIP,8192,4194304,512,972051,4.314901
Posix,XIP,16384,4194304,256,951577,4.407740
Posix,XIP,32768,4194304,128,1136035,3.692055
Posix,XIP,65536,4194304,64,1143741,3.667180
Posix,XIP,131072,4194304,32,1119413,3.746878
Posix,XIP,262144,4194304,16,1146177,3.659386
Posix,XIP,524288,4194304,8,1231520,3.405794
Posix,XIP,1048576,4194304,4,1184320,3.541529
Posix-mmap,XIP,512,4194304,8192,1771421,2.367762
Posix-mmap,XIP,1024,4194304,4096,298630,14.045153
Posix-mmap,XIP,2048,4194304,2048,278654,15.052014
Posix-mmap,XIP,4096,4194304,1024,257681,16.277118
Posix-mmap,XIP,8192,4194304,512,273972,15.309243
Posix-mmap,XIP,16384,4194304,256,248569,16.873802
Posix-mmap,XIP,32768,4194304,128,364364,11.511302
Posix-mmap,XIP,65536,4194304,64,346755,12.095872
Posix-mmap,XIP,131072,4194304,32,342851,12.233606
Posix-mmap,XIP,262144,4194304,16,394891,10.621422
Posix-mmap,XIP,524288,4194304,8,380154,11.033171
Posix-mmap,XIP,1048576,4194304,4,465722,9.006025
Quill,XIP,512,4194304,8192,10502103,0.399378
Quill,XIP,1024,4194304,4096,4738446,0.885164
Quill,XIP,2048,4194304,2048,2512833,1.669154
Quill,XIP,4096,4194304,1024,1388048,3.021728
Quill,XIP,8192,4194304,512,816992,5.133837
Quill,XIP,16384,4194304,256,547929,7.654831
Quill,XIP,32768,4194304,128,517647,8.102634
Quill,XIP,65536,4194304,64,419922,9.988293
Quill,XIP,131072,4194304,32,365546,11.474080
Quill,XIP,262144,4194304,16,399657,10.494759
Quill,XIP,524288,4194304,8,407623,10.289665
Quill,XIP,1048576,4194304,4,468459,8.953407
Quill-mmap,XIP,512,4194304,8192,1768217,2.372053
Quill-mmap,XIP,1024,4194304,4096,299168,14.019895
Quill-mmap,XIP,2048,4194304,2048,310051,13.527787
Quill-mmap,XIP,4096,4194304,1024,265629,15.790083
Quill-mmap,XIP,8192,4194304,512,254485,16.481537
Quill-mmap,XIP,16384,4194304,256,260357,16.109818
Quill-mmap,XIP,32768,4194304,128,378097,11.093196
Quill-mmap,XIP,65536,4194304,64,343078,12.225511
Quill-mmap,XIP,131072,4194304,32,349697,11.994109
Quill-mmap,XIP,262144,4194304,16,385443,10.881775
Quill-mmap,XIP,524288,4194304,8,406875,10.308581
Quill-mmap,XIP,1048576,4194304,4,456186,9.194285
Quill,XIP,512,4194304,8192,10481098,0.400178
Quill,XIP,1024,4194304,4096,4725673,0.887557
Quill,XIP,2048,4194304,2048,2506033,1.673683
Quill,XIP,4096,4194304,1024,1362386,3.078646
Quill,XIP,8192,4194304,512,775126,5.411125
Quill,XIP,16384,4194304,256,545257,7.692343
Quill,XIP,32768,4194304,128,473451,8.859003
Quill,XIP,65536,4194304,64,412085,10.178250
Quill,XIP,131072,4194304,32,372843,11.249518
Quill,XIP,262144,4194304,16,410404,10.219939
Quill,XIP,524288,4194304,8,389411,10.770892
Quill,XIP,1048576,4194304,4,474284,8.843444
Quill-mmap,XIP,512,4194304,8192,1716349,2.443736
Quill-mmap,XIP,1024,4194304,4096,297932,14.078058
Quill-mmap,XIP,2048,4194304,2048,301817,13.896845
Quill-mmap,XIP,4096,4194304,1024,275740,15.211083
Quill-mmap,XIP,8192,4194304,512,254372,16.488859
Quill-mmap,XIP,16384,4194304,256,240078,17.470589
Quill-mmap,XIP,32768,4194304,128,358235,11.708247
Quill-mmap,XIP,65536,4194304,64,315461,13.295793
Quill-mmap,XIP,131072,4194304,32,354493,11.831839
Quill-mmap,XIP,262144,4194304,16,391579,10.711259
Quill-mmap,XIP,524288,4194304,8,382923,10.953387
Quill-mmap,XIP,1048576,4194304,4,452757,9.263919
Quill,XIP,512,4194304,8192,10487645,0.399928
Quill,XIP,1024,4194304,4096,4729195,0.886896
Quill,XIP,2048,4194304,2048,2520652,1.663976
Quill,XIP,4096,4194304,1024,1370002,3.061531
Quill,XIP,8192,4194304,512,789574,5.312110
Quill,XIP,16384,4194304,256,531301,7.894403
Quill,XIP,32768,4194304,128,488526,8.585631
Quill,XIP,65536,4194304,64,386459,10.853167
Quill,XIP,131072,4194304,32,380043,11.036393
Quill,XIP,262144,4194304,16,396308,10.583445
Quill,XIP,524288,4194304,8,406382,10.321087
Quill,XIP,1048576,4194304,4,455355,9.211064
Quill-mmap,XIP,512,4194304,8192,1733038,2.420203
Quill-mmap,XIP,1024,4194304,4096,294072,14.262847
Quill-mmap,XIP,2048,4194304,2048,291454,14.390964
Quill-mmap,XIP,4096,4194304,1024,236523,17.733176
Quill-mmap,XIP,8192,4194304,512,220858,18.990953
Quill-mmap,XIP,16384,4194304,256,224198,18.708035
Quill-mmap,XIP,32768,4194304,128,348811,12.024575
Quill-mmap,XIP,65536,4194304,64,315988,13.273618
Quill-mmap,XIP,131072,4194304,32,320684,13.079243
Quill-mmap,XIP,262144,4194304,16,389074,10.780222
Quill-mmap,XIP,524288,4194304,8,379900,11.040548
Quill-mmap,XIP,1048576,4194304,4,456579,9.186371
Quill,XIP,512,4194304,8192,10478282,0.400285
Quill,XIP,1024,4194304,4096,4738642,0.885128
Quill,XIP,2048,4194304,2048,2510362,1.670796
Quill,XIP,4096,4194304,1024,1359140,3.085998
Quill,XIP,8192,4194304,512,790608,5.305163
Quill,XIP,16384,4194304,256,528419,7.937459
Quill,XIP,32768,4194304,128,479805,8.741685
Quill,XIP,65536,4194304,64,385950,10.867480
Quill,XIP,131072,4194304,32,376219,11.148570
Quill,XIP,262144,4194304,16,397520,10.551177
Quill,XIP,524288,4194304,8,408024,10.279552
Quill,XIP,1048576,4194304,4,456433,9.189309
Quill-mmap,XIP,512,4194304,8192,1676326,2.502081
Quill-mmap,XIP,1024,4194304,4096,294733,14.230860
Quill-mmap,XIP,2048,4194304,2048,266162,15.758463
Quill-mmap,XIP,4096,4194304,1024,250482,16.744932
Quill-mmap,XIP,8192,4194304,512,231485,18.119118
Quill-mmap,XIP,16384,4194304,256,223432,18.772172
Quill-mmap,XIP,32768,4194304,128,330488,12.691244
Quill-mmap,XIP,65536,4194304,64,340896,12.303764
Quill-mmap,XIP,131072,4194304,32,342554,12.244213
Quill-mmap,XIP,262144,4194304,16,391604,10.710575
Quill-mmap,XIP,524288,4194304,8,380470,11.024007
Quill-mmap,XIP,1048576,4194304,4,467491,8.971946
Quill,XIP,512,4194304,8192,10465890,0.400759
Quill,XIP,1024,4194304,4096,4723665,0.887934
Quill,XIP,2048,4194304,2048,2507986,1.672379
Quill,XIP,4096,4194304,1024,1357477,3.089779
Quill,XIP,8192,4194304,512,789860,5.310187
Quill,XIP,16384,4194304,256,529988,7.913960
Quill,XIP,32768,4194304,128,487041,8.611809
Quill,XIP,65536,4194304,64,385016,10.893843
Quill,XIP,131072,4194304,32,366859,11.433014
Quill,XIP,262144,4194304,16,405551,10.342236
Quill,XIP,524288,4194304,8,398911,10.514385
Quill,XIP,1048576,4194304,4,454082,9.236887
Quill-mmap,XIP,512,4194304,8192,1716614,2.443359
Quill-mmap,XIP,1024,4194304,4096,295832,14.177993
Quill-mmap,XIP,2048,4194304,2048,283678,14.785440
Quill-mmap,XIP,4096,4194304,1024,271140,15.469145
Quill-mmap,XIP,8192,4194304,512,243206,17.245890
Quill-mmap,XIP,16384,4194304,256,239059,17.545058
Quill-mmap,XIP,32768,4194304,128,376007,11.154856
Quill-mmap,XIP,65536,4194304,64,329883,12.714520
Quill-mmap,XIP,131072,4194304,32,345419,12.142656
Quill-mmap,XIP,262144,4194304,16,401783,10.439227
Quill-mmap,XIP,524288,4194304,8,384678,10.903415
Quill-mmap,XIP,1048576,4194304,4,459267,9.132605
Quill,XIP,512,4194304,8192,10658794,0.393506
Quill,XIP,1024,4194304,4096,4869616,0.861321
Quill,XIP,2048,4194304,2048,2610502,1.606704
Quill,XIP,4096,4194304,1024,1379147,3.041231
Quill,XIP,8192,4194304,512,843104,4.974836
Quill,XIP,16384,4194304,256,556175,7.541339
Quill,XIP,32768,4194304,128,495507,8.464672
Quill,XIP,65536,4194304,64,468735,8.948135
Quill,XIP,131072,4194304,32,385323,10.885164
Quill,XIP,262144,4194304,16,412409,10.170253
Quill,XIP,524288,4194304,8,389604,10.765557
Quill,XIP,1048576,4194304,4,519038,8.080919
Quill-mmap,XIP,512,4194304,8192,1734411,2.418287
Quill-mmap,XIP,1024,4194304,4096,295945,14.172579
Quill-mmap,XIP,2048,4194304,2048,278885,15.039547
Quill-mmap,XIP,4096,4194304,1024,256536,16.349768
Quill-mmap,XIP,8192,4194304,512,258131,16.248742
Quill-mmap,XIP,16384,4194304,256,250126,16.768765
Quill-mmap,XIP,32768,4194304,128,353744,11.856891
Quill-mmap,XIP,65536,4194304,64,343564,12.208217
Quill-mmap,XIP,131072,4194304,32,338697,12.383647
Quill-mmap,XIP,262144,4194304,16,397017,10.564545
Quill-mmap,XIP,524288,4194304,8,391795,10.705354
Quill-mmap,XIP,1048576,4194304,4,478150,8.771942
Quill,XIP,512,4194304,8192,10457301,0.401089
Quill,XIP,1024,4194304,4096,4724803,0.887720
Quill,XIP,2048,4194304,2048,2514154,1.668276
Quill,XIP,4096,4194304,1024,1378679,3.042263
Quill,XIP,8192,4194304,512,796684,5.264702
Quill,XIP,16384,4194304,256,553407,7.579058
Quill,XIP,32768,4194304,128,496374,8.449887
Quill,XIP,65536,4194304,64,417716,10.041042
Quill,XIP,131072,4194304,32,379595,11.049418
Quill,XIP,262144,4194304,16,422272,9.932707
Quill,XIP,524288,4194304,8,389648,10.764341
Quill,XIP,1048576,4194304,4,477328,8.787048
Quill-mmap,XIP,512,4194304,8192,1796121,2.335201
Quill-mmap,XIP,1024,4194304,4096,362117,11.582732
Quill-mmap,XIP,2048,4194304,2048,291320,14.397583
Quill-mmap,XIP,4096,4194304,1024,254996,16.448509
Quill-mmap,XIP,8192,4194304,512,242436,17.300665
Quill-mmap,XIP,16384,4194304,256,260898,16.076413
Quill-mmap,XIP,32768,4194304,128,353794,11.855215
Quill-mmap,XIP,65536,4194304,64,330508,12.690476
Quill-mmap,XIP,131072,4194304,32,438057,9.574790
Quill-mmap,XIP,262144,4194304,16,384065,10.920818
Quill-mmap,XIP,524288,4194304,8,401858,10.437279
Quill-mmap,XIP,1048576,4194304,4,535970,7.825632
Quill,XIP,512,4194304,8192,10510526,0.399057
Quill,XIP,1024,4194304,4096,4724364,0.887803
Quill,XIP,2048,4194304,2048,2505878,1.673786
Quill,XIP,4096,4194304,1024,1359509,3.085161
Quill,XIP,8192,4194304,512,775053,5.411635
Quill,XIP,16384,4194304,256,543168,7.721928
Quill,XIP,32768,4194304,128,471589,8.893982
Quill,XIP,65536,4194304,64,404202,10.376752
Quill,XIP,131072,4194304,32,352733,11.890875
Quill,XIP,262144,4194304,16,416517,10.069947
Quill,XIP,524288,4194304,8,389699,10.762932
Quill,XIP,1048576,4194304,4,475116,8.827958
Quill-mmap,XIP,512,4194304,8192,1729148,2.425648
Quill-mmap,XIP,1024,4194304,4096,354832,11.820535
Quill-mmap,XIP,2048,4194304,2048,293488,14.291228
Quill-mmap,XIP,4096,4194304,1024,255228,16.433557
Quill-mmap,XIP,8192,4194304,512,245222,17.104110
Quill-mmap,XIP,16384,4194304,256,259125,16.186412
Quill-mmap,XIP,32768,4194304,128,355289,11.805330
Quill-mmap,XIP,65536,4194304,64,333022,12.594675
Quill-mmap,XIP,131072,4194304,32,411447,10.194032
Quill-mmap,XIP,262144,4194304,16,381403,10.997040
Quill-mmap,XIP,524288,4194304,8,400118,10.482668
Quill-mmap,XIP,1048576,4194304,4,511446,8.200874
Quill,XIP,512,4194304,8192,10493637,0.399700
Quill,XIP,1024,4194304,4096,4726342,0.887431
Quill,XIP,2048,4194304,2048,2504252,1.674873
Quill,XIP,4096,4194304,1024,1355694,3.093843
Quill,XIP,8192,4194304,512,789163,5.314877
Quill,XIP,16384,4194304,256,534347,7.849401
Quill,XIP,32768,4194304,128,475283,8.824856
Quill,XIP,65536,4194304,64,382254,10.972558
Quill,XIP,131072,4194304,32,372285,11.266379
Quill,XIP,262144,4194304,16,398677,10.520557
Quill,XIP,524288,4194304,8,397920,10.540571
Quill,XIP,1048576,4194304,4,467519,8.971409
Quill-mmap,XIP,512,4194304,8192,1720143,2.438346
Quill-mmap,XIP,1024,4194304,4096,315944,13.275467
Quill-mmap,XIP,2048,4194304,2048,262559,15.974710
Quill-mmap,XIP,4096,4194304,1024,231898,18.086849
Quill-mmap,XIP,8192,4194304,512,216354,19.386302
Quill-mmap,XIP,16384,4194304,256,247067,16.976383
Quill-mmap,XIP,32768,4194304,128,321915,13.029228
Quill-mmap,XIP,65536,4194304,64,313159,13.393529
Quill-mmap,XIP,131072,4194304,32,340127,12.331582
Quill-mmap,XIP,262144,4194304,16,380568,11.021168
Quill-mmap,XIP,524288,4194304,8,404551,10.367800
Quill-mmap,XIP,1048576,4194304,4,452261,9.274078
Quill,XIP,512,4194304,8192,10520940,0.398662
Quill,XIP,1024,4194304,4096,4739943,0.884885
Quill,XIP,2048,4194304,2048,2509233,1.671548
Quill,XIP,4096,4194304,1024,1357705,3.089260
Quill,XIP,8192,4194304,512,790333,5.307009
Quill,XIP,16384,4194304,256,527189,7.955978
Quill,XIP,32768,4194304,128,483585,8.673354
Quill,XIP,65536,4194304,64,382449,10.966963
Quill,XIP,131072,4194304,32,371379,11.293864
Quill,XIP,262144,4194304,16,397684,10.546826
Quill,XIP,524288,4194304,8,399878,10.488959
Quill,XIP,1048576,4194304,4,454698,9.224373
Quill-mmap,XIP,512,4194304,8192,1733503,2.419554
Quill-mmap,XIP,1024,4194304,4096,294404,14.246763
Quill-mmap,XIP,2048,4194304,2048,278573,15.056391
Quill-mmap,XIP,4096,4194304,1024,243209,17.245678
Quill-mmap,XIP,8192,4194304,512,218120,19.229342
Quill-mmap,XIP,16384,4194304,256,219985,19.066318
Quill-mmap,XIP,32768,4194304,128,337487,12.428046
Quill-mmap,XIP,65536,4194304,64,312951,13.402430
Quill-mmap,XIP,131072,4194304,32,323790,12.953779
Quill-mmap,XIP,262144,4194304,16,398040,10.537393
Quill-mmap,XIP,524288,4194304,8,379218,11.060403
Quill-mmap,XIP,1048576,4194304,4,459174,9.134454
Posix,No_XIP,512,134217728,262144,421601419,0.318352
Posix,No_XIP,1024,134217728,131072,233342872,0.575195
Posix,No_XIP,2048,134217728,65536,126676044,1.059535
Posix,No_XIP,4096,134217728,32768,71190815,1.885324
Posix,No_XIP,8192,134217728,16384,49777355,2.696361
Posix,No_XIP,16384,134217728,8192,40234384,3.335896
Posix,No_XIP,32768,134217728,4096,34701654,3.867762
Posix,No_XIP,65536,134217728,2048,31118680,4.313092
Posix,No_XIP,131072,134217728,1024,30391971,4.416223
Posix,No_XIP,262144,134217728,512,29545440,4.542756
Posix,No_XIP,524288,134217728,256,28928873,4.639577
Posix,No_XIP,1048576,134217728,128,28632601,4.687584
Posix-mmap,No_XIP,512,134217728,262144,113228592,1.185370
Posix-mmap,No_XIP,1024,134217728,131072,88100933,1.523454
